Compound_ID,SMILES,actual,Wavelength
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.009528543,328
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.008309324,329
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.007369672,330
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.006569802,331
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.005878653,332
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.005606852,333
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.00510208,334
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.004108068,335
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.003898393,336
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.003548936,337
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.003168415,338
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.002772363,339
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.002205466,340
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.002104511,341
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.001770585,342
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.002026854,343
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.001669631,344
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.001382299,345
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.001195921,346
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.001056138,347
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.001040607,348
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000722212,349
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000838698,350
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000520303,351
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000458178,352
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000481475,353
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000388286,354
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000396052,355
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000551366,356
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000403818,357
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000318395,358
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0,359
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000302863,360
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000419349,361
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000186377,362
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000287332,363
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000372755,364
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000465943,365
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000729978,366
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.001110498,367
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.001079436,368
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000644555,369
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000349458,370
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000403818,371
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000473709,372
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000543601,373
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000597961,374
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000629024,375
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000652321,376
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000683384,377
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000706681,378
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000729978,379
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000729978,380
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000737744,381
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000753275,382
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000745509,383
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000729978,384
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000660087,385
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000411583,386
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000388286,387
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000566898,388
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.00079987,389
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000830932,390
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000403818,391
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000807635,392
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000566898,393
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000947418,394
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000978481,395
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000869761,396
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000333926,397
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000636789,398
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000396052,399
ketoconazole,CC(N1CCN(CC1)C2=CC=C(OC[C@H]3CO[C@](C4=C(Cl)C=C(Cl)C=C4)(O3)CN5C=CN=C5)C=C2)=O,0.000792104,400
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,1,220
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.911985019,221
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.828651685,222
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.75,223
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.676029963,224
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.603932584,225
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.538389513,226
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.476123596,227
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.423970037,228
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.38005618,229
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.347378277,230
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.324438202,231
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.311235955,232
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.306554307,233
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.309082397,234
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.316385768,235
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.327996255,236
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.343820225,237
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.362265918,238
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.382490637,239
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.404026217,240
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.426310861,241
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.449344569,242
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.47247191,243
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.494662921,244
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.515449438,245
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.534831461,246
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.55159176,247
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.565355805,248
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.576123596,249
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.582490637,250
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.584157303,251
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.580955056,252
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.573604869,253
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.561086142,254
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.543258427,255
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.521367041,256
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.494494382,257
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.463848315,258
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.431170412,259
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.396498127,260
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.361170412,261
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.326441948,262
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.293829588,263
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.263014981,264
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.234925094,265
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.209494382,266
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.18758427,267
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.170411985,268
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.157462547,269
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.1482397,270
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.14088015,271
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.133492509,272
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.125533708,273
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.118342697,274
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.11326779,275
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.111179775,276
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.111441948,277
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.111067416,278
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.109016854,279
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.103249064,280
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.095917603,281
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.088164794,282
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.08252809,283
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.078464419,284
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.075814607,285
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.074054307,286
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.073370787,287
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.072837079,288
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.072883895,289
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.072677903,290
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.071807116,291
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.071357678,292
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.070037453,293
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.068670412,294
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.067490637,295
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.065421348,296
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.063595506,297
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.061235955,298
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.058576779,299
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.055992509,300
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.052734082,301
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.049784644,302
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.046470037,303
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.043061798,304
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.040018727,305
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.037031835,306
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.033820225,307
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.030842697,308
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.027930712,309
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.025187266,310
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.022537453,311
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.02011236,312
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.018043071,313
nefazodone,O=C1N(N=C(N1CCOC2=CC=CC=C2)CC)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,0.015505618,314
